index,x_offset,y_offset,x_advance,y_advance,codepoint
259,0,0,9,0,63501
189,0,0,11,0,63500
354,0,0,20,0,63499
479,-5,0,0,0,63498
365,0,0,11,0,63497
204,0,0,13,0,63496
421,0,0,15,0,63495
521,0,0,8,0,63494
425,0,0,21,0,63493
487,-7,0,0,0,63492
474,-2,0,0,0,63491
561,-5,0,0,0,63490
153,0,0,15,0,63489
142,0,0,17,0,63488
233,0,0,11,0,63487
120,0,0,12,0,63486
105,0,0,8,0,63485
431,0,0,14,0,63484
418,0,0,13,0,63483
197,0,0,10,0,63482
56,0,0,12,0,63481
527,-5,0,0,0,63480
429,0,0,15,0,63479
474,-7,0,0,0,63478
238,0,0,25,0,63477
346,0,0,11,0,63476
491,0,0,0,0,63475
477,-1,0,0,0,63474
223,0,0,12,0,63473
227,0,0,13,0,63472
236,0,0,12,0,63471
327,0,0,16,0,63470
477,0,0,0,0,63469
420,0,0,13,0,63468
34,0,0,9,0,63467
355,0,0,9,0,63466
231,0,0,11,0,63465
170,0,0,16,0,63464
380,0,0,15,0,63463
115,0,0,12,0,63462
45,0,0,11,0,63461
225,0,0,12,0,63460
479,0,0,0,0,63459
193,0,0,11,0,63458
485,-5,0,0,0,63457
791,0,0,9,0,63456
218,0,0,12,0,63455
247,0,0,16,0,63454
406,0,0,15,0,63453
555,0,0,0,0,63452
774,0,0,6,0,63451
470,0,0,16,0,63450
387,0,0,15,0,63449
178,0,0,12,0,63448
382,0,0,13,0,63447
107,0,0,9,0,63446
424,0,0,16,0,63445
253,0,0,21,0,63444
785,0,0,7,0,63443
484,-1,0,0,0,63442
413,0,0,14,0,63441
393,0,0,16,0,63440
411,0,0,16,0,63439
484,-6,0,0,0,63438
481,-2,0,0,0,63437
351,0,0,12,0,63436
423,0,0,16,0,63435
547,-5,0,0,0,63434
362,0,0,11,0,63433
416,0,0,13,0,63432
315,0,0,12,0,63431
235,0,0,12,0,63430
21,0,0,11,0,63429
391,0,0,13,0,63428
769,0,0,6,0,63427
488,-7,0,0,0,63426
117,0,0,12,0,63425
543,0,0,0,0,63424
537,0,0,0,0,63423
171,0,0,17,0,63422
146,0,0,18,0,63421
555,-5,0,0,0,63420
480,0,0,0,0,63419
316,0,0,12,0,63418
36,0,0,12,0,63417
490,-4,0,0,0,63416
487,-2,0,0,0,63415
561,-6,0,0,0,63414
432,0,0,13,0,63413
485,-11,0,0,0,63412
488,-6,0,0,0,63411
14,0,0,17,0,63410
162,0,0,16,0,63409
435,0,0,21,0,63408
176,0,0,14,0,63407
27,0,0,11,0,63406
328,0,0,8,0,63405
201,0,0,16,0,63404
